"Plot","RecNo","Day","Month","Hour","Min","CO2_Ref","mb_Ref","mbR_Temp","Input_A","Input_B","Input_C","Input_D","Input_E","Input_F","Input_G","Input_H","ATMP","Probe Type","filename","Sec"
64,12,18,7,12,38,536,0,0,0,0,29,30,52,0.51,2,0,1013,8,"July182013P22.dat",110
64,13,18,7,12,38,539,0,0,0,0,29,33,57,0.52,2,0,1013,8,"July182013P22.dat",120
64,14,18,7,12,38,542,0,0,0,0,29,36,62,0.53,2,0,1013,8,"July182013P22.dat",130
64,15,18,7,12,38,544,0,0,0,0,29,39,67,0.53,2,0,1013,8,"July182013P22.dat",140
64,16,18,7,12,38,547,0,0,0,0,29,41,72,0.54,2,0,1013,8,"July182013P22.dat",150
64,17,18,7,12,38,550,0,0,0,0,29,44,76,0.54,2,0,1013,8,"July182013P22.dat",160
64,18,18,7,12,38,553,0,0,0,0,29,47,81,0.54,2,0,1013,8,"July182013P22.dat",170
64,19,18,7,12,39,556,0,0,0,0,29,50,86,0.54,2,0,1013,8,"July182013P22.dat",180
64,20,18,7,12,39,558,0,0,0,0,29,53,91,0.55,2,0,1013,8,"July182013P22.dat",190
64,21,18,7,12,39,561,0,0,0,0,29,55,96,0.55,2,0,1013,8,"July182013P22.dat",200
64,22,18,7,12,39,564,0,0,0,0,29,58,100,0.55,2,0,1013,8,"July182013P22.dat",210
64,23,18,7,12,39,567,0,0,0,0,29,61,105,0.55,2,0,1013,8,"July182013P22.dat",220
64,24,18,7,12,39,570,0,0,0,0,29,64,110,0.55,2,0,1013,8,"July182013P22.dat",230
64,25,18,7,12,39,572,0,0,0,0,29,67,115,0.56,2,0,1013,8,"July182013P22.dat",240
64,26,18,7,12,39,575,0,0,0,0,29,69,120,0.56,2,0,1013,8,"July182013P22.dat",250
64,27,18,7,12,39,578,0,0,0,0,29,72,124,0.56,2,0,1013,8,"July182013P22.dat",260
64,28,18,7,12,39,580,0,0,0,0,29,75,129,0.56,2,0,1013,8,"July182013P22.dat",270
64,29,18,7,12,39,583,0,0,0,0,29,78,134,0.56,2,0,1013,8,"July182013P22.dat",280
64,30,18,7,12,39,585,0,0,0,0,29,80,139,0.57,2,0,1013,8,"July182013P22.dat",290
64,31,18,7,12,39,580,0,0,0,0,29,81,144,0.6,2,0,1013,8,"July182013P22.dat",300
64,32,18,7,12,40,575,0,0,0,0,29,81,148,0.66,2,0,1013,8,"July182013P22.dat",310
64,33,18,7,12,40,574,0,0,0,0,29,81,148,0.66,2,0,1013,8,"July182013P22.dat",320
65,1,18,7,12,41,424,0,0,0,0,25.6,0,0,0,2,0,1013,8,"July182013P22.dat",0
65,2,18,7,12,41,430,0,0,0,0,25.4,0,4,0,2,0,1013,8,"July182013P22.dat",10
65,3,18,7,12,41,435,0,0,0,0,25.2,0,9,0,2,0,1013,8,"July182013P22.dat",20
65,4,18,7,12,41,439,0,0,0,0,25.1,14,14,1.14,2,0,1013,8,"July182013P22.dat",30
65,5,18,7,12,41,443,0,0,0,0,25,18,19,1.08,2,0,1013,8,"July182013P22.dat",40
65,6,18,7,12,41,448,0,0,0,0,24.9,23,24,1.03,2,0,1013,8,"July182013P22.dat",50
65,7,18,7,12,41,453,0,0,0,0,24.8,27,28,0.99,2,0,1013,8,"July182013P22.dat",60
65,8,18,7,12,41,457,0,0,0,0,24.7,32,33,0.98,2,0,1013,8,"July182013P22.dat",70
65,9,18,7,12,41,461,0,0,0,0,24.7,36,38,0.97,2,0,1013,8,"July182013P22.dat",80
65,10,18,7,12,41,466,0,0,0,0,24.6,40,43,0.97,2,0,1013,8,"July182013P22.dat",90
65,11,18,7,12,41,470,0,0,0,0,24.6,45,48,0.96,2,0,1013,8,"July182013P22.dat",100
65,12,18,7,12,42,474,0,0,0,0,24.5,49,52,0.95,2,0,1013,8,"July182013P22.dat",110
65,13,18,7,12,42,479,0,0,0,0,24.5,53,57,0.95,2,0,1013,8,"July182013P22.dat",120
65,14,18,7,12,42,483,0,0,0,0,24.4,57,62,0.94,2,0,1013,8,"July182013P22.dat",130
65,15,18,7,12,42,487,0,0,0,0,24.4,62,67,0.94,2,0,1013,8,"July182013P22.dat",140
65,16,18,7,12,42,492,0,0,0,0,24.4,66,72,0.94,2,0,1013,8,"July182013P22.dat",150
65,17,18,7,12,42,496,0,0,0,0,24.3,70,76,0.93,2,0,1013,8,"July182013P22.dat",160
65,18,18,7,12,42,500,0,0,0,0,24.3,74,81,0.93,2,0,1013,8,"July182013P22.dat",170
65,19,18,7,12,42,505,0,0,0,0,24.3,79,86,0.92,2,0,1013,8,"July182013P22.dat",180
65,20,18,7,12,42,509,0,0,0,0,24.3,83,91,0.92,2,0,1013,8,"July182013P22.dat",190
65,21,18,7,12,42,513,0,0,0,0,24.2,87,96,0.92,2,0,1013,8,"July182013P22.dat",200
65,22,18,7,12,42,517,0,0,0,0,24.2,91,100,0.92,2,0,1013,8,"July182013P22.dat",210
65,23,18,7,12,42,522,0,0,0,0,24.2,96,105,0.92,2,0,1013,8,"July182013P22.dat",220
65,24,18,7,12,42,526,0,0,0,0,24.2,100,110,0.91,2,0,1013,8,"July182013P22.dat",230
65,25,18,7,12,43,530,0,0,0,0,24.2,104,115,0.91,2,0,1013,8,"July182013P22.dat",240
65,26,18,7,12,43,534,0,0,0,0,24.1,108,120,0.91,2,0,1013,8,"July182013P22.dat",250
65,27,18,7,12,43,538,0,0,0,0,24.1,112,124,0.91,2,0,1013,8,"July182013P22.dat",260
65,28,18,7,12,43,542,0,0,0,0,24.1,116,129,0.91,2,0,1013,8,"July182013P22.dat",270
65,29,18,7,12,43,547,0,0,0,0,24.1,121,134,0.91,2,0,1013,8,"July182013P22.dat",280
65,30,18,7,12,43,551,0,0,0,0,24.1,125,139,0.91,2,0,1013,8,"July182013P22.dat",290
65,31,18,7,12,43,555,0,0,0,0,24.1,129,144,0.91,2,0,1013,8,"July182013P22.dat",300
65,32,18,7,12,43,559,0,0,0,0,24.1,133,148,0.91,2,0,1013,8,"July182013P22.dat",310
65,33,18,7,12,43,563,0,0,0,0,24,137,153,0.91,2,0,1013,8,"July182013P22.dat",320
66,1,18,7,12,44,601,0,0,0,0,28.2,0,0,0,2,0,1013,8,"July182013P22.dat",0
66,2,18,7,12,44,594,0,0,0,0,28.2,0,4,0,2,0,1013,8,"July182013P22.dat",10
66,3,18,7,12,44,597,0,0,0,0,28.2,0,9,0,2,0,1013,8,"July182013P22.dat",20
66,4,18,7,12,44,600,0,0,0,0,28.3,0,14,-1.44,2,1,1013,8,"July182013P22.dat",30
66,5,18,7,12,44,603,0,0,0,0,28.3,4,19,-0.94,2,1,1013,8,"July182013P22.dat",40
66,6,18,7,12,45,607,0,0,0,0,28.3,8,24,-0.59,2,1,1013,8,"July182013P22.dat",50
66,7,18,7,12,45,610,0,0,0,0,28.3,12,28,0.43,2,0,1013,8,"July182013P22.dat",60
66,8,18,7,12,45,614,0,0,0,0,28.3,17,33,0.49,2,0,1013,8,"July182013P22.dat",70
66,9,18,7,12,45,618,0,0,0,0,28.3,21,38,0.53,2,0,1013,8,"July182013P22.dat",80
66,10,18,7,12,45,622,0,0,0,0,28.3,25,43,0.57,2,0,1013,8,"July182013P22.dat",90
66,11,18,7,12,45,626,0,0,0,0,28.4,30,48,0.6,2,0,1013,8,"July182013P22.dat",100
66,12,18,7,12,45,630,0,0,0,0,28.4,34,52,0.63,2,0,1013,8,"July182013P22.dat",110
66,13,18,7,12,45,634,0,0,0,0,28.4,39,57,0.65,2,0,1013,8,"July182013P22.dat",120
66,14,18,7,12,45,638,0,0,0,0,28.4,43,62,0.67,2,0,1013,8,"July182013P22.dat",130
66,15,18,7,12,45,642,0,0,0,0,28.4,47,67,0.68,2,0,1013,8,"July182013P22.dat",140
66,16,18,7,12,45,646,0,0,0,0,28.4,52,72,0.69,2,0,1013,8,"July182013P22.dat",150
66,17,18,7,12,45,650,0,0,0,0,28.4,56,76,0.7,2,0,1013,8,"July182013P22.dat",160
66,18,18,7,12,45,654,0,0,0,0,28.4,60,81,0.71,2,0,1013,8,"July182013P22.dat",170
66,19,18,7,12,46,658,0,0,0,0,28.4,65,86,0.72,2,0,1013,8,"July182013P22.dat",180
66,20,18,7,12,46,662,0,0,0,0,28.4,69,91,0.49,2,0,1013,8,"July182013P22.dat",190
66,21,18,7,12,46,666,0,0,0,0,28.4,73,96,0.51,2,0,1013,8,"July182013P22.dat",200
66,22,18,7,12,46,669,0,0,0,0,28.4,77,100,0.54,2,0,1013,8,"July182013P22.dat",210
66,23,18,7,12,46,674,0,0,0,0,28.4,81,105,0.55,2,0,1013,8,"July182013P22.dat",220
66,24,18,7,12,46,678,0,0,0,0,28.4,86,110,0.57,2,0,1013,8,"July182013P22.dat",230
66,25,18,7,12,46,682,0,0,0,0,28.4,90,115,0.58,2,0,1013,8,"July182013P22.dat",240
66,26,18,7,12,46,686,0,0,0,0,28.5,94,120,0.59,2,0,1013,8,"July182013P22.dat",250
66,27,18,7,12,46,690,0,0,0,0,28.5,98,124,0.61,2,0,1013,8,"July182013P22.dat",260
66,28,18,7,12,46,694,0,0,0,0,28.5,102,129,0.62,2,0,1013,8,"July182013P22.dat",270
66,29,18,7,12,46,698,0,0,0,0,28.5,106,134,0.63,2,0,1013,8,"July182013P22.dat",280
66,30,18,7,12,46,702,0,0,0,0,28.5,110,139,0.64,2,0,1013,8,"July182013P22.dat",290
66,31,18,7,12,47,705,0,0,0,0,28.5,115,144,0.65,2,0,1013,8,"July182013P22.dat",300
66,32,18,7,12,47,710,0,0,0,0,28.5,119,148,0.65,2,0,1013,8,"July182013P22.dat",310
66,33,18,7,12,47,713,0,0,0,0,28.5,123,153,0.66,2,0,1013,8,"July182013P22.dat",320
74,1,18,7,12,48,510,0,0,0,0,28.3,0,0,0,2,0,1013,8,"July182013P22.dat",0
74,2,18,7,12,48,514,0,0,0,0,28.3,0,4,0,2,0,1013,8,"July182013P22.dat",10
74,3,18,7,12,48,516,0,0,0,0,28.3,0,9,0,2,0,1013,8,"July182013P22.dat",20
74,4,18,7,12,48,517,0,0,0,0,28.3,7,14,0.78,2,0,1013,8,"July182013P22.dat",30
74,5,18,7,12,48,519,0,0,0,0,28.3,8,19,0.66,2,0,1013,8,"July182013P22.dat",40
74,6,18,7,12,48,521,0,0,0,0,28.3,10,24,0.58,2,0,1013,8,"July182013P22.dat",50
74,7,18,7,12,49,523,0,0,0,0,28.3,11,28,0.53,2,0,1013,8,"July182013P22.dat",60
74,8,18,7,12,49,524,0,0,0,0,28.3,13,33,0.49,2,0,1013,8,"July182013P22.dat",70
74,9,18,7,12,49,526,0,0,0,0,28.3,15,38,0.38,2,0,1013,8,"July182013P22.dat",80
74,10,18,7,12,49,528,0,0,0,0,28.3,17,43,0.38,2,0,1013,8,"July182013P22.dat",90
74,11,18,7,12,49,530,0,0,0,0,28.3,19,48,0.38,2,0,1013,8,"July182013P22.dat",100
74,12,18,7,12,49,532,0,0,0,0,28.3,20,52,0.38,2,0,1013,8,"July182013P22.dat",110
74,13,18,7,12,49,534,0,0,0,0,28.3,22,57,0.38,2,0,1013,8,"July182013P22.dat",120
74,14,18,7,12,49,536,0,0,0,0,28.3,24,62,0.37,2,0,1013,8,"July182013P22.dat",130
74,15,18,7,12,49,538,0,0,0,0,28.3,26,67,0.37,2,0,1013,8,"July182013P22.dat",140
74,16,18,7,12,49,539,0,0,0,0,28.3,28,72,0.37,2,0,1013,8,"July182013P22.dat",150
74,17,18,7,12,49,541,0,0,0,0,28.3,30,76,0.37,2,0,1013,8,"July182013P22.dat",160
74,18,18,7,12,49,543,0,0,0,0,28.3,31,81,0.37,2,0,1013,8,"July182013P22.dat",170
74,19,18,7,12,50,545,0,0,0,0,28.3,33,86,0.37,2,0,1013,8,"July182013P22.dat",180
74,20,18,7,12,50,546,0,0,0,0,28.3,35,91,0.37,2,0,1013,8,"July182013P22.dat",190
74,21,18,7,12,50,548,0,0,0,0,28.3,37,96,0.37,2,0,1013,8,"July182013P22.dat",200
74,22,18,7,12,50,550,0,0,0,0,28.3,38,100,0.37,2,0,1013,8,"July182013P22.dat",210
74,23,18,7,12,50,552,0,0,0,0,28.3,40,105,0.37,2,0,1013,8,"July182013P22.dat",220
74,24,18,7,12,50,553,0,0,0,0,28.3,42,110,0.36,2,0,1013,8,"July182013P22.dat",230
74,25,18,7,12,50,555,0,0,0,0,28.3,44,115,0.36,2,0,1013,8,"July182013P22.dat",240
74,26,18,7,12,50,557,0,0,0,0,28.3,45,120,0.36,2,0,1013,8,"July182013P22.dat",250
74,27,18,7,12,50,559,0,0,0,0,28.3,47,124,0.36,2,0,1013,8,"July182013P22.dat",260
74,28,18,7,12,50,560,0,0,0,0,28.3,49,129,0.36,2,0,1013,8,"July182013P22.dat",270
74,29,18,7,12,50,562,0,0,0,0,28.3,50,134,0.36,2,0,1013,8,"July182013P22.dat",280
74,30,18,7,12,50,564,0,0,0,0,28.3,52,139,0.36,2,0,1013,8,"July182013P22.dat",290
74,31,18,7,12,50,566,0,0,0,0,28.3,54,144,0.36,2,0,1013,8,"July182013P22.dat",300
74,32,18,7,12,51,567,0,0,0,0,28.4,55,148,0.36,2,0,1013,8,"July182013P22.dat",310
74,33,18,7,12,51,569,0,0,0,0,28.4,57,153,0.36,2,0,1013,8,"July182013P22.dat",320
75,1,18,7,12,52,670,0,0,0,0,25.3,0,0,0,2,0,1013,8,"July182013P22.dat",0
75,2,18,7,12,52,669,0,0,0,0,25.1,0,4,0,2,0,1013,8,"July182013P22.dat",10
75,3,18,7,12,52,670,0,0,0,0,25,0,9,0,2,0,1013,8,"July182013P22.dat",20
75,4,18,7,12,52,672,0,0,0,0,24.9,2,14,0.16,2,0,1013,8,"July182013P22.dat",30
75,5,18,7,12,52,674,0,0,0,0,24.7,4,19,0.24,2,0,1013,8,"July182013P22.dat",40
75,6,18,7,12,52,677,0,0,0,0,24.6,7,24,0.32,2,0,1013,8,"July182013P22.dat",50
75,7,18,7,12,52,680,0,0,0,0,24.6,11,28,0.37,2,0,1013,8,"July182013P22.dat",60
75,8,18,7,12,52,683,0,0,0,0,24.5,14,33,0.41,2,0,1013,8,"July182013P22.dat",70
75,9,18,7,12,52,686,0,0,0,0,24.4,17,38,0.44,2,0,1013,8,"July182013P22.dat",80
75,10,18,7,12,52,689,0,0,0,0,24.3,21,43,0.47,2,0,1013,8,"July182013P22.dat",90
75,11,18,7,12,52,693,0,0,0,0,24.3,24,48,0.49,2,0,1013,8,"July182013P22.dat",100
75,12,18,7,12,52,696,0,0,0,0,24.2,28,52,0.51,2,0,1013,8,"July182013P22.dat",110
75,13,18,7,12,52,699,0,0,0,0,24.2,31,57,0.53,2,0,1013,8,"July182013P22.dat",120
75,14,18,7,12,53,703,0,0,0,0,24.1,35,62,0.55,2,0,1013,8,"July182013P22.dat",130
75,15,18,7,12,53,706,0,0,0,0,24.1,39,67,0.56,2,0,1013,8,"July182013P22.dat",140
75,16,18,7,12,53,710,0,0,0,0,24,43,72,0.57,2,0,1013,8,"July182013P22.dat",150
75,17,18,7,12,53,713,0,0,0,0,24,46,76,0.58,2,0,1013,8,"July182013P22.dat",160
75,18,18,7,12,53,717,0,0,0,0,24,50,81,0.59,2,0,1013,8,"July182013P22.dat",170
75,19,18,7,12,53,720,0,0,0,0,23.9,54,86,0.6,2,0,1013,8,"July182013P22.dat",180
75,20,18,7,12,53,724,0,0,0,0,23.9,58,91,0.61,2,0,1013,8,"July182013P22.dat",190
75,21,18,7,12,53,728,0,0,0,0,23.9,61,96,0.62,2,0,1013,8,"July182013P22.dat",200
75,22,18,7,12,53,731,0,0,0,0,23.8,65,100,0.63,2,0,1013,8,"July182013P22.dat",210
75,23,18,7,12,53,735,0,0,0,0,23.8,69,105,0.63,2,0,1013,8,"July182013P22.dat",220
75,24,18,7,12,53,739,0,0,0,0,23.8,73,110,0.64,2,0,1013,8,"July182013P22.dat",230
75,25,18,7,12,53,742,0,0,0,0,23.8,77,115,0.64,2,0,1013,8,"July182013P22.dat",240
75,26,18,7,12,54,746,0,0,0,0,23.7,81,120,0.65,2,0,1013,8,"July182013P22.dat",250
75,27,18,7,12,54,750,0,0,0,0,23.7,85,124,0.65,2,0,1013,8,"July182013P22.dat",260
75,28,18,7,12,54,753,0,0,0,0,23.7,88,129,0.66,2,0,1013,8,"July182013P22.dat",270
75,29,18,7,12,54,757,0,0,0,0,23.7,92,134,0.49,2,0,1013,8,"July182013P22.dat",280
75,30,18,7,12,54,761,0,0,0,0,23.7,96,139,0.49,2,0,1013,8,"July182013P22.dat",290
75,31,18,7,12,54,764,0,0,0,0,23.6,100,144,0.5,2,0,1013,8,"July182013P22.dat",300
75,32,18,7,12,54,768,0,0,0,0,23.6,104,148,0.51,2,0,1013,8,"July182013P22.dat",310
75,33,18,7,12,54,772,0,0,0,0,23.6,108,153,0.52,2,0,1013,8,"July182013P22.dat",320
76,1,18,7,12,55,440,0,0,0,0,25.9,0,0,0,2,0,1013,8,"July182013P22.dat",0
76,2,18,7,12,55,444,0,0,0,0,25.9,0,4,0,2,0,1013,8,"July182013P22.dat",10
76,3,18,7,12,55,446,0,0,0,0,25.9,0,9,0,2,0,1013,8,"July182013P22.dat",20
76,4,18,7,12,55,449,0,0,0,0,25.9,7,14,0.73,2,0,1013,8,"July182013P22.dat",30
76,5,18,7,12,55,451,0,0,0,0,25.9,9,19,0.67,2,0,1013,8,"July182013P22.dat",40
76,6,18,7,12,55,453,0,0,0,0,25.9,11,24,0.62,2,0,1013,8,"July182013P22.dat",50
76,7,18,7,12,55,455,0,0,0,0,25.9,13,28,0.58,2,0,1013,8,"July182013P22.dat",60
76,8,18,7,12,55,457,0,0,0,0,25.9,15,33,0.56,2,0,1013,8,"July182013P22.dat",70
76,9,18,7,12,56,459,0,0,0,0,25.9,17,38,0.53,2,0,1013,8,"July182013P22.dat",80
76,10,18,7,12,56,461,0,0,0,0,25.9,19,43,0.51,2,0,1013,8,"July182013P22.dat",90
76,11,18,7,12,56,463,0,0,0,0,25.9,21,48,0.49,2,0,1013,8,"July182013P22.dat",100
76,12,18,7,12,56,466,0,0,0,0,25.9,24,52,0.48,2,0,1013,8,"July182013P22.dat",110
76,13,18,7,12,56,468,0,0,0,0,25.9,26,57,0.44,2,0,1013,8,"July182013P22.dat",120
76,14,18,7,12,56,470,0,0,0,0,25.9,28,62,0.43,2,0,1013,8,"July182013P22.dat",130
76,15,18,7,12,56,472,0,0,0,0,25.9,30,67,0.43,2,0,1013,8,"July182013P22.dat",140
76,16,18,7,12,56,474,0,0,0,0,25.9,32,72,0.43,2,0,1013,8,"July182013P22.dat",150
76,17,18,7,12,56,476,0,0,0,0,25.9,34,76,0.43,2,0,1013,8,"July182013P22.dat",160
76,18,18,7,12,56,478,0,0,0,0,25.9,36,81,0.43,2,0,1013,8,"July182013P22.dat",170
76,19,18,7,12,56,481,0,0,0,0,25.9,38,86,0.43,2,0,1013,8,"July182013P22.dat",180
76,20,18,7,12,56,483,0,0,0,0,25.9,41,91,0.43,2,0,1013,8,"July182013P22.dat",190
76,21,18,7,12,57,485,0,0,0,0,25.9,43,96,0.43,2,0,1013,8,"July182013P22.dat",200
76,22,18,7,12,57,487,0,0,0,0,25.9,45,100,0.43,2,0,1013,8,"July182013P22.dat",210
76,23,18,7,12,57,489,0,0,0,0,25.9,47,105,0.43,2,0,1013,8,"July182013P22.dat",220
76,24,18,7,12,57,492,0,0,0,0,25.9,49,110,0.43,2,0,1013,8,"July182013P22.dat",230
76,25,18,7,12,57,494,0,0,0,0,25.9,52,115,0.43,2,0,1013,8,"July182013P22.dat",240
76,26,18,7,12,57,496,0,0,0,0,25.9,54,120,0.43,2,0,1013,8,"July182013P22.dat",250
76,27,18,7,12,57,498,0,0,0,0,25.9,56,124,0.43,2,0,1013,8,"July182013P22.dat",260
76,28,18,7,12,57,500,0,0,0,0,25.9,58,129,0.43,2,0,1013,8,"July182013P22.dat",270
76,29,18,7,12,57,502,0,0,0,0,25.9,60,134,0.43,2,0,1013,8,"July182013P22.dat",280
76,30,18,7,12,57,504,0,0,0,0,25.9,62,139,0.43,2,0,1013,8,"July182013P22.dat",290
76,31,18,7,12,57,507,0,0,0,0,25.9,65,144,0.43,2,0,1013,8,"July182013P22.dat",300
76,32,18,7,12,57,509,0,0,0,0,25.9,67,148,0.43,2,0,1013,8,"July182013P22.dat",310
76,33,18,7,12,58,511,0,0,0,0,25.9,69,153,0.43,2,0,1013,8,"July182013P22.dat",320
84,2,18,7,12,59,541,0,0,0,0,27.6,0,0,0,2,0,1013,8,"July182013P22.dat",0
84,3,18,7,13,0,534,0,0,0,0,27.6,0,4,0,2,0,1013,8,"July182013P22.dat",10
84,4,18,7,13,0,536,0,0,0,0,27.6,0,9,0,2,0,1013,8,"July182013P22.dat",20
84,5,18,7,13,0,537,0,0,0,0,27.6,2,14,-1.36,2,1,1013,8,"July182013P22.dat",30
84,6,18,7,13,0,538,0,0,0,0,27.7,0,19,-0.92,2,1,1013,8,"July182013P22.dat",40
84,7,18,7,13,0,540,0,0,0,0,27.7,1,24,-0.65,2,1,1013,8,"July182013P22.dat",50
84,8,18,7,13,0,541,0,0,0,0,27.7,2,28,0.09,2,0,1013,8,"July182013P22.dat",60
84,9,18,7,13,0,543,0,0,0,0,27.8,4,33,0.13,2,0,1013,8,"July182013P22.dat",70
84,10,18,7,13,0,544,0,0,0,0,27.8,6,38,0.16,2,0,1013,8,"July182013P22.dat",80
84,11,18,7,13,0,545,0,0,0,0,27.8,8,43,0.18,2,0,1013,8,"July182013P22.dat",90
84,12,18,7,13,0,547,0,0,0,0,27.8,10,48,0.2,2,0,1013,8,"July182013P22.dat",100
84,13,18,7,13,0,548,0,0,0,0,27.9,11,52,0.21,2,0,1013,8,"July182013P22.dat",110
84,14,18,7,13,0,550,0,0,0,0,27.9,13,57,0.22,2,0,1013,8,"July182013P22.dat",120
84,15,18,7,13,0,551,0,0,0,0,27.9,15,62,0.23,2,0,1013,8,"July182013P22.dat",130
84,16,18,7,13,1,553,0,0,0,0,28,16,67,0.24,2,0,1013,8,"July182013P22.dat",140
84,17,18,7,13,1,554,0,0,0,0,28,18,72,0.24,2,0,1013,8,"July182013P22.dat",150
84,18,18,7,13,1,556,0,0,0,0,28,20,76,0.25,2,0,1013,8,"July182013P22.dat",160
84,19,18,7,13,1,557,0,0,0,0,28,21,81,0.25,2,0,1013,8,"July182013P22.dat",170
84,20,18,7,13,1,558,0,0,0,0,28.1,23,86,0.25,2,0,1013,8,"July182013P22.dat",180
84,21,18,7,13,1,560,0,0,0,0,28.1,24,91,0.26,2,0,1013,8,"July182013P22.dat",190
84,22,18,7,13,1,562,0,0,0,0,28.1,26,96,0.26,2,0,1013,8,"July182013P22.dat",200
84,23,18,7,13,1,563,0,0,0,0,28.1,28,100,0.26,2,0,1013,8,"July182013P22.dat",210
84,24,18,7,13,1,565,0,0,0,0,28.2,29,105,0.27,2,0,1013,8,"July182013P22.dat",220
84,25,18,7,13,1,566,0,0,0,0,28.2,31,110,0.27,2,0,1013,8,"July182013P22.dat",230
84,26,18,7,13,1,568,0,0,0,0,28.2,32,115,0.27,2,0,1013,8,"July182013P22.dat",240
84,27,18,7,13,1,569,0,0,0,0,28.2,34,120,0.27,2,0,1013,8,"July182013P22.dat",250
84,28,18,7,13,2,571,0,0,0,0,28.3,35,124,0.27,2,0,1013,8,"July182013P22.dat",260
84,29,18,7,13,2,572,0,0,0,0,28.3,37,129,0.27,2,0,1013,8,"July182013P22.dat",270
84,30,18,7,13,2,573,0,0,0,0,28.3,39,134,0.28,2,0,1013,8,"July182013P22.dat",280
84,31,18,7,13,2,575,0,0,0,0,28.3,40,139,0.28,2,0,1013,8,"July182013P22.dat",290
84,32,18,7,13,2,576,0,0,0,0,28.4,42,144,0.28,2,0,1013,8,"July182013P22.dat",300
84,33,18,7,13,2,578,0,0,0,0,28.4,43,148,0.28,2,0,1013,8,"July182013P22.dat",310
84,34,18,7,13,2,579,0,0,0,0,28.4,45,153,0.28,2,0,1013,8,"July182013P22.dat",320
85,1,18,7,13,3,451,0,0,0,0,25,0,0,0,2,0,1013,8,"July182013P22.dat",0
85,2,18,7,13,3,460,0,0,0,0,24.9,0,4,0,2,0,1013,8,"July182013P22.dat",10
85,3,18,7,13,3,470,0,0,0,0,24.7,0,9,0,2,0,1013,8,"July182013P22.dat",20
85,4,18,7,13,3,480,0,0,0,0,24.6,29,14,1.91,2,0,1013,8,"July182013P22.dat",30
85,5,18,7,13,3,490,0,0,0,0,24.5,39,19,1.95,2,0,1013,8,"July182013P22.dat",40
85,6,18,7,13,3,498,0,0,0,0,24.4,48,24,2.01,2,0,1013,8,"July182013P22.dat",50
85,7,18,7,13,3,508,0,0,0,0,24.3,57,28,2.01,2,0,1013,8,"July182013P22.dat",60
85,8,18,7,13,3,517,0,0,0,0,24.2,66,33,2,2,0,1013,8,"July182013P22.dat",70
85,9,18,7,13,4,526,0,0,0,0,24.2,75,38,2,2,0,1013,8,"July182013P22.dat",80
85,10,18,7,13,4,535,0,0,0,0,24.1,84,43,1.99,2,0,1013,8,"July182013P22.dat",90
85,11,18,7,13,4,544,0,0,0,0,24,93,48,1.99,2,0,1013,8,"July182013P22.dat",100
85,12,18,7,13,4,552,0,0,0,0,24,101,52,2,2,0,1013,8,"July182013P22.dat",110
85,13,18,7,13,4,561,0,0,0,0,23.9,110,57,2,2,0,1013,8,"July182013P22.dat",120
85,14,18,7,13,4,569,0,0,0,0,23.9,118,62,1.99,2,0,1013,8,"July182013P22.dat",130
85,15,18,7,13,4,577,0,0,0,0,23.8,126,67,2,2,0,1013,8,"July182013P22.dat",140
85,16,18,7,13,4,586,0,0,0,0,23.8,135,72,1.99,2,0,1013,8,"July182013P22.dat",150
85,17,18,7,13,4,594,0,0,0,0,23.7,143,76,1.98,2,0,1013,8,"July182013P22.dat",160
85,18,18,7,13,4,602,0,0,0,0,23.7,151,81,1.98,2,0,1013,8,"July182013P22.dat",170
85,19,18,7,13,4,610,0,0,0,0,23.6,159,86,1.98,2,0,1013,8,"July182013P22.dat",180
85,20,18,7,13,4,618,0,0,0,0,23.6,167,91,1.97,2,0,1013,8,"July182013P22.dat",190
85,21,18,7,13,5,626,0,0,0,0,23.6,175,96,1.97,2,0,1013,8,"July182013P22.dat",200
85,22,18,7,13,5,634,0,0,0,0,23.5,182,100,1.96,2,0,1013,8,"July182013P22.dat",210
85,23,18,7,13,5,642,0,0,0,0,23.5,190,105,1.95,2,0,1013,8,"July182013P22.dat",220
85,24,18,7,13,5,650,0,0,0,0,23.5,198,110,1.95,2,0,1013,8,"July182013P22.dat",230
85,25,18,7,13,5,658,0,0,0,0,23.5,206,115,1.94,2,0,1013,8,"July182013P22.dat",240
85,26,18,7,13,5,666,0,0,0,0,23.4,214,120,1.93,2,0,1013,8,"July182013P22.dat",250
85,27,18,7,13,5,674,0,0,0,0,23.4,221,124,1.93,2,0,1013,8,"July182013P22.dat",260
85,28,18,7,13,5,681,0,0,0,0,23.4,229,129,1.92,2,0,1013,8,"July182013P22.dat",270
85,29,18,7,13,5,689,0,0,0,0,23.3,236,134,1.91,2,0,1013,8,"July182013P22.dat",280
85,30,18,7,13,5,697,0,0,0,0,23.3,244,139,1.91,2,0,1013,8,"July182013P22.dat",290
85,31,18,7,13,5,705,0,0,0,0,23.3,252,144,1.9,2,0,1013,8,"July182013P22.dat",300
85,32,18,7,13,5,712,0,0,0,0,23.3,259,148,1.9,2,0,1013,8,"July182013P22.dat",310
85,33,18,7,13,5,720,0,0,0,0,23.3,267,153,1.89,2,0,1013,8,"July182013P22.dat",320
86,1,18,7,13,6,672,0,0,0,0,26.3,0,0,0,2,0,1013,8,"July182013P22.dat",0
